gene_id,chrom_pos_bp,k_on_rnap,k_off_rnap,Gamma_esc,gamma_deg
gene_279,1281467.2460983603,0.020359156675326295,0.0009802432834230919,0.966020842722194,0.17349000399234582
gene_280,1284618.4935547516,0.215988114688019,0.0008251332946474925,1.1262207179886679,0.39762016570801795
gene_281,1290430.9465284671,0.1748125017266337,0.00023754140688017722,1.483569783950616,0.25570902951386276
gene_282,1293366.1558896054,0.2604363119658995,0.0002070699824562814,0.27016536216991943,0.5924074823757881
gene_283,1298481.3889691052,0.030879240469008553,0.0004207087845975831,0.4393696246566443,0.35708589513785527
gene_284,1303124.4683516421,0.07406657573565162,0.0001178753135315892,0.27960822052141493,0.22059662813457842
gene_285,1309571.0503796153,0.022621210993948114,0.0007733546933724372,0.10408990461916323,0.27389565371333546
gene_286,1313045.09750095,0.12180444250482496,0.0008100134516481061,1.5930277660119048,0.4901941681013714
gene_287,1318004.751754186,0.1916087907995717,0.00035817947903449466,0.6503139172365986,0.4743194353476225
gene_288,1322128.711322318,0.18548743425028566,3.547402655356202e-05,1.5692281142113962,0.5091334458166702
gene_289,1328765.2841066145,0.04456488051405892,0.0004401872814632464,1.4746924606500642,0.4184464842067425
gene_290,1331387.5049253572,0.05037909972113632,0.0009163674550166017,1.241469729676426,1.0
gene_291,1337485.7541597295,0.16586357853572187,0.0009395865128303924,2.3936502949778506,0.17383443790114492
gene_292,1339712.9043783857,0.14761565958430575,0.0002759589605081787,2.902473334742636,0.324807720613221
gene_293,1346121.3208523644,0.23536603710739604,0.0008455036735849303,0.5595046901266633,0.27726373346152294
gene_294,1349035.9940169344,0.021409441972559017,0.0005904742904835078,0.24867157138368792,0.16765114966773165
gene_295,1353657.4410795257,0.23550481893072123,0.0003724356813618187,1.4076330073305705,0.24074397358153307
gene_296,1359352.7271090394,0.061534225714486204,0.0006368393993461833,0.3111712302691613,0.40264373833255407
gene_297,1365226.6621374714,0.18526448679245547,0.00019271054081060346,1.307506773561314,0.21475115199821973
gene_298,1368766.1744849838,0.046848782709268066,0.000814818387646713,1.3818125851622194,0.23432400942495898
gene_299,1371881.8285127566,0.20142755483914446,0.0006346789436606832,1.5167814348337236,0.4065574271413277
gene_300,1379227.5154883047,0.2643502629476959,0.0004708746949087971,1.5533713766261985,0.7823300523478044
gene_301,1383503.1173486044,0.2992746967093156,0.0007701042216252409,1.636908195472908,0.46936869705130174
gene_302,1385333.5170942494,0.02467353452090731,0.00014966091318957488,0.7777670937366945,0.2647047016931742
gene_303,1390271.6376897974,0.06907945913536304,0.0007523977700633425,0.530268452076757,1.0
gene_304,1394652.583998569,0.022393600811162064,0.0006947801346813404,0.08870138672037717,0.29988780120677794
gene_305,1400900.7692456676,0.15018087582339348,0.00047640562458862616,2.8118931624036296,0.193998061623124
gene_306,1404642.7859954906,0.037003506675072455,0.0006708927172949258,1.1419143264791585,0.43420492919659937
gene_307,1408772.2386974194,0.2315976157156886,0.0006678087656439215,2.0786856166392296,0.2842375189979649
gene_308,1415138.099287102,0.01863276619762055,0.00045983794784472957,0.41249167325046265,0.250763498277158
gene_309,1418762.7984569124,0.03055083789564897,0.0004357099077651283,1.1052134891828964,0.1397941033867662
gene_310,1424970.0936905132,0.2949854350525047,0.00019708476025808987,1.1972280087197904,0.20025321280266145
gene_311,1428893.9725794287,0.013263727067243198,0.0005858340924685699,0.7540911129086154,0.5818921055446925
gene_312,1433036.8529381317,0.053889429415649615,4.859463519761154e-05,0.49943849445949606,0.28849921744016394
gene_313,1437685.0182176768,0.20237738507714972,0.00012582085268938791,2.3603178341355413,0.4616537472393269
gene_314,1443543.4698942169,0.1276890997670923,0.0009531344850851423,2.5245997366179753,0.3722864080806225
gene_315,1447556.4813995352,0.04817344975752092,0.0004552687916562221,0.5737280139008104,0.17480542132234875
gene_316,1449674.5919360786,0.05896859902596691,0.0005053216831123872,0.6210363517056147,0.3846706815887965
gene_317,1454656.596618539,0.05275765897675966,0.00023478432264770633,0.5971661313098556,0.5118001982320919
gene_318,1461242.9311764091,0.12774162460092944,0.000854608348268091,1.9949591435408196,0.37834986869440446
gene_319,1464476.6167975804,0.21543544632532785,0.0007529992406443696,1.9372145151793008,0.1637713318544665
gene_320,1471060.570113873,0.1906204866380789,0.00022937839728504484,0.6785826336441242,0.8911503184219031
gene_321,1473731.8378621163,0.06579883656820472,0.0006528621810348465,0.9628945924442537,0.2638772230079548
gene_322,1478786.9744660954,0.2910911162014417,0.0007662354457714628,0.8754403752193552,0.23522897074519034
gene_323,1484222.4529413874,0.02372525465799674,0.0006830013088815215,0.24563077261359284,0.4761836525682282
gene_324,1487499.4676232203,0.2350565162998677,8.78655252270515e-05,2.3989517710314643,0.7730242362091762
gene_325,1491012.1569133606,0.04833283951664166,4.2673461380454915e-05,0.09016319889453421,0.2827980007750016
gene_326,1497214.8055117682,0.11783625273468848,7.709170451061021e-05,2.918143431391353,0.2628592314680667
gene_327,1503035.806883164,0.017247092105837043,0.00021380686063420795,0.5170186172820156,0.45854780632220055
gene_328,1507460.4244203642,0.04560832221943261,0.0004169878110167524,1.123002322277896,0.1677412341570586
gene_329,1511422.087024195,0.2922141471354806,0.0009348430298883496,0.4168826439210221,0.17582780271776052
gene_330,1514300.4259913396,0.20298571733514073,0.0008981542338510547,1.1314752144042937,0.32015583506092077
gene_331,1521702.480363565,0.2743152111909649,0.0008854725114915852,0.57009536465859,0.25591844552801235
gene_332,1524182.676561599,0.2073460684809171,0.000686684721711338,1.255204622542648,0.377053479492154
gene_333,1528715.8313990412,0.02989208067725895,0.00035128106046839825,0.06421213054027318,0.37021199241659947
gene_334,1532666.2008542048,0.18087715018059508,0.000775834510129012,0.6089196716861252,0.24526397256745733
gene_335,1537477.950641269,0.06911262486343113,0.00029647854266383046,1.4237945214317287,0.21807387802073072
gene_336,1543471.8720853273,0.272826691875597,0.0003750887220633633,2.1939273448097363,0.36622686599974
gene_337,1549414.7569628502,0.2173986826380362,0.0005247398946099376,1.4046096826207497,0.3176832475204833
gene_338,1552564.6657510893,0.04498891283073512,0.00026207069847695633,0.48164347070704305,0.24580877091272293
gene_339,1557580.2414861035,0.04490490946641017,0.0009740300030341959,0.10450042407890055,0.4960786249620116
gene_340,1561681.3240679344,0.021285939278152623,0.0009276889739859024,1.3345755000554678,0.412473228938545
gene_341,1565095.3681334658,0.03885198390341337,0.0008449914787022698,0.3642317225951168,0.3246445855838136
gene_342,1572541.8810091168,0.15283220846398457,0.00046620966574023473,1.2016280465209637,0.8335324101482136
gene_343,1576765.7178067637,0.22386503025634077,0.00021238401676383357,0.9011420912723747,0.2639254906819074
gene_344,1579420.6153676216,0.025721301698057874,0.0007296339402648715,1.2641184222375048,0.33681680149250093
gene_345,1585438.9537705756,0.13443089444934073,6.619971051796325e-05,1.0760980488310847,0.376025841979429
gene_346,1590064.8970146354,0.03082262857712457,0.0001823636503495314,1.0455128346568543,0.3917108515434511
gene_347,1593865.356529736,0.28487896901562204,4.603833847384653e-05,1.3649075435290885,0.17803243088630277
gene_348,1599944.9256877794,0.27648738422348096,0.0002554925136067161,0.8264810013119549,0.44046530657322097
gene_349,1603268.377749627,0.03549576395651606,0.00055451469704545,0.8184905974248027,0.852830034930649
gene_350,1605874.5897349438,0.14764662738012543,4.6838439079105344e-05,1.3790677329840606,0.2503600192928023
gene_351,1613618.0480760208,0.05784437892551735,0.0004598981761889207,1.140897607600356,0.31062851453690027
gene_352,1615646.264495797,0.13743257348615906,0.0003142001016251147,0.8173451992557685,0.1244579145067246
gene_353,1622096.1612832772,0.1910795770930388,0.0002708439558761874,0.7549135110383343,0.24912613571791298
gene_354,1626083.8746899883,0.0759743617667695,0.0007513602717091734,1.3864202482907808,0.5637021640711043
gene_355,1630895.1796664835,0.07444584789497127,0.0005383261755672814,0.7860488107109923,0.9152310300081855
gene_356,1635010.2622422746,0.036525817983556426,9.507515114297949e-05,0.24698680822144622,0.17432175867458669
gene_357,1641425.8151469873,0.017911959049572965,7.077689763169326e-05,0.43050262306182074,0.48964318264656465
gene_358,1644589.3713486518,0.12081389764182285,0.00018108694352693045,0.5380036884554745,0.12654078480609462
gene_359,1647703.7244935925,0.06815794990990807,0.00011144617591982587,1.4434659885752752,0.2532943391627392
gene_360,1654561.9583371328,0.11956366573020182,0.00014552379456382524,1.5455268861426656,0.3564446363939385
gene_361,1656665.7774333635,0.016511835660290415,0.0001952745361576933,0.8752623210128397,0.30991980530939667
gene_362,1663923.3426749858,0.04601211414251021,0.0008029028204045157,0.8986456367902921,0.14355381107951765
gene_363,1669000.4524243171,0.030327577575656142,0.0006944758160683953,1.1955132580568446,0.22906373767243016
gene_364,1672329.6254185648,0.07823716835974916,2.7122094524571705e-05,0.09401904873029378,0.36612775852542584
gene_365,1675050.6495630224,0.2984469946427318,0.000541439845201694,2.2046346206512704,0.493134259492771
gene_366,1682480.062860723,0.032935461789238646,0.0009689264863063872,1.0771015120321388,0.556838525438238
gene_367,1685930.9291524459,0.012362888879572915,0.0004000301605128265,1.10697396498325,0.5068250980100885
gene_368,1688706.615198317,0.07942739179535142,0.0006755883122773291,0.5553195738386204,0.35918179409710077
gene_369,1695310.4201063032,0.059214647513205404,0.0007379079615026909,1.1685215882780902,0.2348744046418212
gene_370,1698672.5960450426,0.15535263916653835,0.00011723620727791051,0.2475149991088606,0.3993111861062696
gene_371,1703940.2760327493,0.10804933510928734,0.0003855598183281475,1.417932096065046,0.13017859500842183
gene_372,1709465.6697853133,0.20502051962176937,0.0008021387118032729,2.7952136019427205,0.24935216211180433
gene_373,1714496.3549699013,0.012412286509264868,0.00046870610080912255,1.4357015444051973,0.1884867380226226
gene_374,1716429.851251574,0.2815342635245046,0.0008612550547128319,2.2329402207952658,0.498623539726844
gene_375,1724000.6442957574,0.16187875740713292,0.00010114133689294258,2.605817785773157,0.382963426641137
gene_376,1728002.464606864,0.03929236755904169,0.0002110979491736087,1.483919527389725,0.13387471686577726
gene_377,1732646.996809298,0.04853116528764836,0.0009537513978759497,0.27271931941584115,0.5494426243884761
gene_378,1736771.1141366481,0.07492722231672817,0.000993121278246118,0.7708991455359656,0.5663017489473632
gene_379,1742818.8653282614,0.011906272820605853,9.849021060117502e-05,0.8061031206075262,0.3443565319577282
gene_380,1746638.2563023807,0.2614009964490435,0.0009738257135088683,1.1051436107663533,0.5268944725999483
gene_381,1751929.0119391861,0.1544342035758632,0.00034500832987876043,2.146288938561685,0.3233290303194541
gene_382,1754435.8123835654,0.041688289819924465,0.000504510367883843,0.5608009861559412,0.5361123651138917
gene_383,1758519.7070277352,0.2466839288916546,1.5913632514703125e-05,2.3112835376826277,0.4457397067271294
gene_384,1765226.2432572173,0.04211812738638235,0.0003824415633651347,0.4690508231507206,0.23856050111191254
gene_385,1766897.7169625547,0.10726804502363839,0.000463899800423258,0.6479805828788205,0.8294703906418643
gene_386,1772465.1954625389,0.157461307217463,0.00036416229807777846,0.5035053374792136,0.5926852000014101
gene_387,1779284.7458850546,0.05306221136232939,0.0006033553992658931,0.5776446597148872,0.21138317574364546
gene_388,1783622.4393805193,0.24783308432280726,0.00046718788032344406,2.0549725796439184,0.22316203014561012
gene_389,1786719.5813659152,0.1949693002222424,0.0004405565030924935,0.8017939194407493,0.5870539738241819
gene_390,1790820.9182885804,0.18138286994013966,8.941105898854384e-05,2.1093824638661522,0.5294661519393882
gene_391,1797537.9459204301,0.06529359682696279,0.0007355018799350038,0.2459477412652852,0.1429524920766318
gene_392,1800920.043541541,0.27596056331506774,0.0003251334369395169,0.5662129573047984,0.39707883357573326
gene_393,1803933.8970713548,0.18671672780452434,0.0005499431101406985,0.2652978902614913,0.2776704498361178
gene_394,1809155.8149876157,0.21605339802962195,0.0009864765064167907,2.3802164184274766,0.43272467446802537
gene_395,1814278.001032738,0.1825509709858568,0.0006958219443032295,0.22851649760577133,0.546198007872676
gene_396,1819504.2417950998,0.07220603665340682,2.7919551260869758e-05,0.7195748549803304,0.4816234703666753
gene_397,1823388.3947252645,0.16001213502178407,0.0002650221997416373,2.6935389357694954,0.2067155067914157
gene_398,1828388.8527386931,0.16513009375544585,0.0007537796875070989,1.0526148525338774,0.14651344300108318
gene_399,1832346.5238053142,0.065616501948725,0.0008958793515846852,1.1922135140597097,0.7717521444565112
gene_400,1838719.5178954457,0.13486130082136974,0.0004911312071591383,0.9073336528822662,0.7206884139050806
gene_401,1842408.0129207785,0.2243171984033814,0.0006194609079728355,0.34697966664643276,0.1797613746433045
gene_402,1845308.6687580282,0.1103945433234844,0.000929205516160431,2.224961219310592,0.48779182886050076
gene_403,1851946.557266114,0.26722193949820555,0.0003808779113966473,0.9661146394220097,0.25197346388590725
gene_404,1856345.609033237,0.02478721608267982,0.00035786806125540484,0.9988459402602221,0.188628853677892
gene_405,1861216.5620196331,0.14929370497414074,0.0009423163520551129,1.956314519835146,0.2000999176044935
gene_406,1866833.282490643,0.10968600713030455,0.0008964059679926287,1.0207228450133525,0.3897376671314388
gene_407,1868956.58324482,0.03671133934382339,0.00012348319259141617,0.4443672511094499,0.16470051677664735
gene_408,1876320.0800495932,0.03670359213391821,0.00010925698451011246,0.6896418163304111,0.25988628829118143
gene_409,1878447.741030045,0.05077321662662278,0.0007646152929540657,0.6337921685692383,0.5654583304057829
gene_410,1882186.1043072976,0.04344496356022135,7.279322459025706e-05,0.11526178400728176,0.42678065118422664
gene_411,1887631.5477377835,0.031275562049616935,0.0003324293914690569,0.8763374533670665,0.6370833453159084
gene_412,1892896.3048802381,0.2675033069468344,0.00046824952854599236,1.3300803059369264,0.22198559472832097
gene_413,1896953.158501188,0.17126042757585608,0.0005717102458078652,0.6091022827267366,0.4939499155016556
gene_414,1902198.0903963293,0.0359189866352789,1.91522600550047e-05,1.0240608254106354,0.3499993855850285
gene_415,1906317.0010431863,0.13417669305892477,0.00015445732024412995,2.349000019064525,0.30779213237817155
gene_416,1912845.804218659,0.2134133614317171,0.0008168400483419096,0.8832875333318703,0.49822947046094057
gene_417,1914232.2521783751,0.073371366318139,0.000900277804522229,1.116612727335888,0.24075660314360703
gene_418,1922279.3256817546,0.14886603443459862,0.0006432048685397752,2.1473102049900357,0.12655116300887298
gene_419,1923529.565821301,0.11712424121171106,0.0009369311549104506,1.4650168274457624,0.22726395525286172
gene_420,1931341.9054415638,0.19595157127777357,0.0007478081669006322,2.5871756892634106,0.5725210442226407
gene_421,1933943.2146307612,0.29604236611367574,0.0004923116383124942,2.7579951266618825,0.3721029516698142
gene_422,1937062.8271045852,0.17285697023313248,0.0008591093843821155,0.9731126699293815,0.2710430475984348
gene_423,1944393.5052586345,0.27854059045143054,0.000697626958912838,0.6971793839572105,0.3456269405553395
gene_424,1947008.861157149,0.2641333322946978,0.0005595442169967103,0.7304428466592146,0.49434754369376016
gene_425,1954038.7468854073,0.20256705734501365,0.00021655173943294325,2.309521297471939,0.5562399168982015
gene_426,1956109.6371416799,0.06276177037817476,0.0007034117411247928,0.4620232054900093,0.15540844595700024
gene_427,1960400.988771832,0.25346737657348434,0.0003344508118899171,0.679766302938191,0.3502576707086839
gene_428,1964932.843998091,0.02506598034669562,0.00041034478854669044,1.3333954504052667,0.29796449099795
gene_429,1969469.4833080156,0.25238511064956415,0.0007313561010156443,1.5462950671335036,0.2964844565730884
gene_430,1976450.1676217339,0.2884260041652883,0.0007879370414502169,2.3435590266076542,0.11808256603932289
gene_431,1981140.3197168873,0.2834155060902961,7.577379498465641e-05,2.4345213134558503,0.4320758606954344
gene_432,1985027.8374888294,0.057109333934496714,0.00035764120268433965,0.2409461769625729,0.15246663932230187
gene_433,1987842.0460934504,0.04426671158974684,0.00040516850703481346,1.4195681819805972,0.6525816856132586
gene_434,1995123.0197943621,0.016012504605736295,0.00024911162795210405,0.4197096257638023,0.2222456916612363
gene_435,1999052.2534557611,0.21365854124081787,0.0005522747263302411,2.2773736389433457,0.5590452931680853
gene_436,2003355.3002391397,0.15058607074048166,0.0004537291805351077,0.7799332392986003,0.4754116259521702
gene_437,2007413.4851283163,0.023835121297158052,0.000263361393734891,0.1021488870969762,0.5167379891938475
gene_438,2010694.124944454,0.12628396103973444,0.0005036283345830827,1.954925140490054,0.17987169313921203
gene_439,2017310.9136790626,0.04828916131155843,0.00012161456051879982,0.5821653561447633,0.20566328923698854
gene_440,2020011.3526867921,0.01034812367011895,0.00014523351341557756,0.3376177067770123,0.2476905829640425
gene_441,2026041.4462600523,0.27253943238204464,0.0002672623689173509,0.5591446168893104,0.16947772246911427
gene_442,2029631.876724089,0.015863743299781498,0.0007549998240434538,0.2801731893737498,0.6537708411508678
gene_443,2035958.9307278486,0.07903855443098444,0.0009963130923697778,0.2670396627747608,0.1930355354565895
gene_444,2039976.2199043247,0.27398459128663044,0.000658724005284566,2.2700811405829633,0.5373390095130022
gene_445,2045763.1963668037,0.25264833371975265,0.00017719202081288511,2.804995909731474,0.5014106328259913
gene_446,2049292.6679624224,0.01644236023602208,0.0008936842151923095,1.142651838231363,0.7087889959837075
gene_447,2055355.3541547682,0.21900894800577067,0.00047059275545643166,1.4822047430458942,0.42245183975843964
gene_448,2058769.5789367743,0.23077237293154365,0.0003106504491655834,2.8259515525485015,0.22700797264931685
gene_449,2064887.5275010052,0.2907031101094985,0.0006344540443711367,2.8679639711452634,0.37703812300977946
gene_450,2068386.8304600317,0.23100286279918766,0.00046190803068635523,2.2233486259625677,0.21428095530337382
gene_451,2072894.9976550264,0.04161640649027081,0.0005177101477500809,0.7766614787683987,0.12737164103672788
gene_452,2076774.7308931344,0.04056797744155161,1.0647454755009279e-05,0.9034281430227823,0.7668467317855759
gene_453,2081220.9836143493,0.06671122710917206,0.0008127546735256219,0.26903754943992336,0.2800760887831154
gene_454,2086555.561244283,0.06698696645419788,8.807398564964653e-05,1.088080563688588,0.42108271980549306
gene_455,2089440.7778086318,0.05208778870887143,0.0005232036772996999,1.0316232930468858,0.36605328892779976
gene_456,2095408.4876658288,0.01706080119630599,0.0002256741123218107,0.6943891061255612,0.32441121622352165
gene_457,2099261.9566706247,0.19922050907087674,0.0004806145190096268,1.0558642924750286,0.41501554531412727
gene_458,2105619.8520442382,0.07138684368148489,0.0009522405900069791,0.9852110048926029,0.45186250705150294
gene_459,2107279.517257328,0.05236811668585461,0.0002470143282279801,0.30537493230992885,0.2418001014161998
gene_460,2114568.266836278,0.07476995545396614,0.000151966353624163,0.09429086049689354,0.31740966102339324
gene_461,2119397.0768250134,0.07592798685706806,3.3802389763120446e-05,0.34792918041037907,0.19513436293816808
gene_462,2124271.932691282,0.010803369926079833,0.00017483416915796613,0.38972144641113793,0.5304430712403096
gene_463,2126087.836148792,0.20288305057936948,0.0009771697778493912,2.497170832677418,0.42655466309328344
gene_464,2133831.0264315815,0.14975375276509353,0.0004217884105482588,2.2091801772159685,0.4524919983743331
gene_465,2136897.810238365,0.10993661005235811,0.0001192835651627533,2.316336354879171,0.192645422193333
gene_466,2141032.720957011,0.029914419160661784,8.001795521226629e-05,0.5251875870520717,0.2745859419510735
gene_467,2146002.3500326267,0.1265395545267796,0.0009511782787436883,1.6070778118836564,0.43360644819347394
gene_468,2149483.0981108667,0.04048084727371831,0.0006204957812457726,0.7145211009662116,0.1635142745021008
gene_469,2156911.241431904,0.20491668317837583,8.817137841799826e-05,2.31630036010405,0.2310280658716356
gene_470,2159585.365451571,0.04339922247899076,0.00010988985731466738,0.09524205276578851,0.4355158659912363
gene_471,2162794.6699141776,0.04278798080773537,5.063989919125456e-05,1.062408083227508,0.4409632180240827
gene_472,2168091.1007351666,0.10834789449732836,2.3088934070015555e-05,1.4948090252591297,0.12393100804184129
gene_473,2172452.664585568,0.2653454700998353,0.0008042383326726235,2.8012661260658827,0.2491245530499856
gene_474,2178714.4751979914,0.12223580886130721,0.0007217063751878922,1.049482614057581,0.45773053441796524
gene_475,2181892.6397183277,0.03623285210897308,0.00025459320233346564,0.7421553207331784,0.10240325127700531
gene_476,2185635.601615322,0.22589273175776492,0.000500237146077834,2.659563854255797,0.19745197561320205
gene_477,2190569.0564034707,0.02110207064841248,0.0009226789841939601,0.6292505565919554,0.539206908052758
gene_478,2197370.103780288,0.1672866450901177,0.00026873357566309744,2.6805860238789,0.6867165292122124
gene_479,2200182.725623619,0.029163398395496254,1.335059578658815e-05,1.358953651866278,0.16864484097830218
gene_480,2206000.6883013234,0.26708439865035954,0.0004002097735936605,2.419307530669245,0.20825224265768885
gene_481,2209652.974821176,0.01680869229770569,0.0009096517536701376,0.8536986319765086,0.4268433963901231
gene_482,2214601.5598436017,0.0598970466775305,0.00028141192491348897,0.6039245041581442,0.738946653120917
gene_483,2219224.651828708,0.06661201442800731,0.000530048822740228,1.2487294608021555,0.8615647647573319
gene_484,2224775.7883838103,0.05185787379536998,0.0005452303824885759,0.254601401758772,0.2000630786749033
gene_485,2230129.0863331924,0.017249609299518652,0.00012173016738485332,0.2599886982829213,0.4703472076794872
gene_486,2233630.258485934,0.23071165963450227,0.00028866130444022754,2.1945356387466317,0.3813081721142198
gene_487,2238409.165204744,0.04508937335169265,0.0007675962287549989,0.3604386729171704,0.4417487645603162
gene_488,2241062.631586203,0.059545847392500094,0.0007176535781625706,1.1769188980399856,0.2188825481014334
gene_489,2245556.804509904,0.03908339519391142,0.000559562244754216,0.24106173230123976,0.4151033417022517
gene_490,2251969.0935315453,0.2783069025052642,0.0007108632822931158,1.4335298472833706,0.25140040274992004
gene_491,2257427.7805775106,0.07603824100345981,0.00042168038404994903,0.40853235877881866,0.8103160224482173
gene_492,2259937.8964099474,0.03195747492434321,0.0002609545946839984,0.09028881244729968,0.7468258244293543
gene_493,2264009.134019643,0.2541140710254746,2.227848333350857e-05,2.673405040101501,0.46739840795939863
gene_494,2268762.4408287313,0.12388952401234805,0.00042057234125599777,1.790642260923887,0.3011839268152025
gene_495,2275352.7788106194,0.06868326278938466,0.000799197198052034,0.44322936564737697,0.6452616797219795
gene_496,2281042.65499493,0.292447354509451,0.00015832689334023864,2.9566193023319562,0.3129994619587645
gene_497,2284942.771279506,0.26391732997764933,0.0008160956278075892,2.1367792429262065,0.43534942324516407
gene_498,2286711.9933899706,0.2635850039583015,3.949534119162568e-05,2.9377393100815636,0.25395525198494173
gene_499,2294857.489598412,0.07852296705903725,0.00011344162503129952,0.8361084368979091,0.3841842340654121
gene_500,2296272.8351324024,0.15986777718049874,0.0008785974091814129,2.2886015278414478,1.0
gene_501,2303909.5081191827,0.12432355634273472,0.0008822250626891954,0.5579293988683608,0.37389691623334725
gene_502,2308376.5222577094,0.07706266068074913,0.0006668554539279069,0.661593735723653,0.18633108976044774
gene_503,2312672.8928834284,0.01804279578675545,0.00029191975003099334,1.431705195244667,0.41092744536917336
gene_504,2317274.6076779813,0.023736337248129274,0.000820109396472933,0.9711741567237767,0.3369854088589272
gene_505,2319456.648423153,0.2834864072670542,0.0007191537798294915,2.881934901712364,0.09051122190059892
gene_506,2326258.808409778,0.2736510372358176,0.0007263565217141167,0.26265115669990086,0.32434199429787897
gene_507,2329530.1334507046,0.020719268306426654,0.0008841450737133036,0.5169250011789166,0.44702881521090204
gene_508,2336074.9270958193,0.05970754523976807,0.0006999404812707226,0.41574466097419827,1.0
gene_509,2339873.9579903083,0.15670113606182956,0.0006049027256782059,0.6159446063265105,0.24169228962396944
gene_510,2342317.6791663743,0.2133919093670524,0.00036875768599351334,0.6116522469885776,0.25365574059934226
gene_511,2349759.8976175,0.0779079563760215,0.0009499885600368955,1.029699994645724,0.30749445173606504
gene_512,2351585.9917200175,0.07241492143600256,0.0008952110001764462,0.31179241196132473,0.2220239962935527
gene_513,2356961.701237078,0.04552163906335011,0.0008426929876747188,0.9883795583276378,0.7913533213007327
gene_514,2361934.4793139417,0.03556156903271107,0.0008042378766844866,0.5686365971505555,0.40121391679662144
gene_515,2365752.937494946,0.012386765728861803,0.000355322972435747,1.000957294022391,0.18206574098407033
gene_516,2372991.7128316406,0.05632021613825744,0.00035267426005112623,0.28412790873132465,0.4575721199937719
gene_517,2375972.5407986487,0.1579950499058878,0.0007832399072954109,0.707622430186043,0.27009182853022573
gene_518,2381079.3353028456,0.29753894753114163,0.00010282078302950793,1.8614840790663454,0.23628896013725603
gene_519,2384891.3323420994,0.07062885273379334,0.0007892678009461863,0.4880817108127666,0.2626750420191967
gene_520,2391284.71215224,0.23951444312535833,0.0009431710141917132,0.3505841058210276,0.3724500004899368
gene_521,2394748.0434153196,0.03870724457611777,0.00020076236529994895,0.6148441800793791,0.44318027574302504
gene_522,2400669.115404509,0.12244502497403313,0.0006332099416373053,1.9292915703973366,0.2826312007577784
gene_523,2403982.1147549395,0.03592135492432234,0.00046886731686497895,0.6118533049292039,0.47645148394492537
gene_524,2407540.562662738,0.22129346065950442,0.0005622395210157518,1.7261011936390178,0.15866883789976105
gene_525,2412729.6393190688,0.038375100848057,6.239409024946475e-05,0.7318396848404752,0.28062233227223315
gene_526,2415824.2814543345,0.18651973676914518,4.0542107177540144e-05,0.4855379586598744,0.6504899826505841
gene_527,2421552.965946348,0.20293829987466291,6.414532563104381e-05,0.20824220962889162,0.11904206134134031
gene_528,2426121.8117190697,0.1306983950916812,0.0006492587923306574,1.2185830126576114,0.4542700774913885
gene_529,2431923.856597613,0.28826760953685243,0.000661485263191831,1.8851780348406704,0.2192649403926564
gene_530,2434024.092123409,0.17434972080575703,0.0004691657950373045,0.9016589607956198,0.5581234362141886
gene_531,2440998.787690262,0.2154944054382468,0.00028097748226139707,2.7809711623783433,0.296766923167593
gene_532,2445242.8468567627,0.05580503886148262,0.0005103121192969601,0.28539709088838144,0.5660856942488407
gene_533,2450221.8299983875,0.010223967618003225,0.0007942115492192897,1.3962387470595579,0.629579903772173
gene_534,2452594.764940354,0.051810238691205414,1.178433034774251e-05,0.8463378697038126,0.3767168076325218
gene_535,2459597.8226042166,0.05116357809136665,0.0005253179180471028,0.5336435083389349,0.23775746020601218
gene_536,2464407.689784935,0.025014224095315975,0.0006905607541838445,0.46201477957961534,0.2242395707552793
gene_537,2468173.339428934,0.25169893248160463,0.00023639824701980906,0.5121830605615906,0.24897940699420915
gene_538,2470688.412675446,0.16796849261688193,0.0008506888888481461,0.44498618945925894,0.3304231203531525
gene_539,2478890.5252195876,0.02050242770401931,0.00022783602498278733,0.2117565859238009,0.22330864229548042
gene_540,2482505.8135426836,0.2254956346221181,0.0004021280479214877,1.2298524166455678,0.2429600615947566
gene_541,2484890.6976280226,0.12603311193043407,0.0008267187926265982,0.9706682311757484,0.17957104058516407
gene_542,2490735.901684844,0.010567729497404059,0.0005580898519135339,0.13601977932263323,0.20994172836187905
gene_543,2496375.851465127,0.02421955095720119,0.0007228404773351511,1.3577126040438665,0.42428151924949103
gene_544,2501895.9898059485,0.07143362313866514,0.0005922797865020526,0.9569368506403926,0.24752668706521713
gene_545,2503108.727799518,0.13269031757508717,0.00037989048115459514,1.7834818841292326,0.4490780292540767
gene_546,2510600.352739595,0.017735088147980804,0.00019266802056663545,0.44848469413832237,0.3122044797895831
gene_547,2514236.21418275,0.07647360755859783,0.0007470281040025918,0.5809810062669852,0.30203283061757763
gene_548,2519508.645781826,0.07126504777594729,0.0005477974900858349,0.2503100615202538,0.18629823362430478
gene_549,2521538.9929587957,0.0560785881002922,0.000906578298165276,1.3651086299883466,0.16401539752515767
gene_550,2527781.41070623,0.038416331521797686,0.0004125126265479601,1.0638172828274697,0.27818219078599404
gene_551,2530682.370374126,0.10269340382829113,0.0004656815048165154,0.34285151172202283,0.3736932482794883
gene_552,2537033.9092898574,0.19719146349050076,0.0005592864882279562,2.603436401330488,0.15405956535753948
gene_553,2539841.6242537834,0.07732372000869876,4.820465493665371e-05,0.2851501082493016,0.5281017457277005
gene_554,2545960.195411546,0.27625399890982205,0.0005124319655104431,1.3880841328659521,0.3241479461128938
